"asuntoId";"sesion";"asunto";"ano";"fecha";"hora";"base";"mayoria";"resultado";"presidente";"presentes";"ausentes";"abstenciones";"afirmativos";"negativos";"votopresidente";"titulo";"auditoria";"permalink";"mes"
2711;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Educación inclusiva (O.D. N° 749/21.)";2021;9/12/2021;18:20:33;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";64;8;0;64;0;"0";"Orden del Día 749/21, dictamen de diferentes proyectos de ley de los señores senadores Cobos, Bullrich y Mirabella, y de la señora senadora López Valverde, respecto de la educación inclusiva, que tramita según expediente S.-1.447/21, S.-2.044/20, S.-2.305/20 y S.-888/21";"ninguna";"17.14.1";
2712;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Derechos humanos de las personas en situación de calle y familias sin techo (O.D. Nº 797/21.)";2021;9/12/2021;19:07:24;"Votos emitidos";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";54;18;7;44;3;"0";"Orden del Día N° 796/21. Dictamen en el proyecto de ley venido en revisión por el que se garantizan los derechos humanos de las personas en situación de calle y familias sin techo. Corresponde al expediente CD.-24/21";"BASUALDO, COBOS, ELÍAS DE PEREZ, FIAD, PETCOFF NAIDENOFF, TAGLIAFERRI y ZIMMERMANN: NEGATIVO artículo 8° y el inciso A) del artículo 12.";"17.14.2";
2713;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Modificación del régimen de intervenciones de contracepción quirúrgica, sobre los servicios de sistema de salud para personas con discapacidad (O.D. Nº 796/21.)";2021;9/12/2021;19:15:51;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";51;21;0;51;0;"0";"Orden del Día N° 796/21. Dictamen en el proyecto de ley venido en revisión por el que se modifica el régimen de intervenciones de contracepción quirúrgica, sobre los servicios de sistema de salud para personas con discapacidad. Corresponde al expediente CD.-16/21";"ninguna";"17.14.3";
2714;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Órdenes del Día 771/21, 768/21, 752/21, 730/21, 722/21, 682/21, 680/21, 767/21, 765/21, 732/21, 731/21, 727/21, 681/21, 679/21, 766/21 y 764/21. ";2021;9/12/2021;19:25:13;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";54;18;0;54;0;"0";"Sustitución del artículo 235 de su similar 20.744, Contrato de Trabajo, respecto de la obligatoriedad de efectuar la notificación del preaviso por escrito. (O.D. Nº 771/21.) Formación integral respecto de la Causa Malvinas para las personas que se desempeñen en la función pública. (O.D. Nº 768/21.) Autorización al señor presidente de la Nación para ausentarse del país durante el año 2022, cuando razones de gobierno así lo requieran. (O.D. Nº 752/21.) Modificación de la ley del deporte, sobre entidades deportivas. (O.D. N° 730/21.) Modificación de la ley de Voluntariado Social. (O.D. N° 722/21.) Modificación de la Ley de Sangre, sobre información del Registro Nacional de Donantes de Células Progenitoras Hematopoyéticas. (O.D. Nº 682/21.) Disposición del rotulado o etiquetado de los envases de medicamentos en Sistema Braille y Códigos de Respuesta Rápida. (O.D. Nº 680/21.) Transferencia a la Cooperativa de Trabajo Artística La Hormiga Circular Limitada el dominio de un inmueble en Villa Regina, provincia de Río Negro. (O.D. Nº 767/21.) Transferencia de diversos inmuebles a favor de la provincia de Entre Ríos. (O.D. Nº 765/21.) Regulación de la actividad deportiva y comercial del vuelo libre efectuado con parapentes y/o ala deltas. (O.D. Nº 732/21.) Declaración de la ciudad de San Martín de los Andes, Neuquén, como Capital Nacional del Tetratlón. (O.D. Nº 731/21.) Creación de la ley de asistencia presencial para personas mayores. (O.D. N° 727/21.) Diagnóstico Humanizado. (O.D. Nº 681/21.) Modificación de la Ley de Prevención de Discapacidades en el Recién Nacido, incorporando las prácticas de cardiopatía congénita y oximetría del pulso. (O.D. Nº 679/21.) Transferencia de un inmueble a favor de la Municipalidad de Viale, Departamento de Paraná, Entre Ríos. (O.D. Nº 766/21.) Transferencia a favor de la Municipalidad de Río Gallegos, de un inmueble de la ciudad de Río Gallegos, departamento de Güer Aike. (O.D. Nº 764/21.)";"ninguna";"17.14.4";
2715;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Orden del Día 790/21. Expediente CD.- 45/20.";2021;9/12/2021;19:26:50;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";54;18;0;54;0;"0";"Orden del Día N° 790/21. Dictamen en el proyecto de ley venido en revisión, por el que se dispone la Inscripción de la condición de detenidodesaparecido en los legajos laborales de los trabajadores víctimas del terrorismo de Estado que revistaban como personal en relación de dependencia del sector privado. Expediente CD.- 45/20.";"ninguna";"17.14.5";
2716;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Orden del Día 789/21, 786/21, 785/21, 784/21, 782/21, 781/21, 779/21, 778/21, 748/21, 747/21, 729/21, 728/21, 726/21, 724/21, 723/21, 476/21, 475/21, 411/21, 776/21, 775/21, 725/21, 684/21, 690/21, 469/21 y 403/21.";2021;9/12/2021;19:43:28;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";57;15;0;57;0;"0";"Declaración de interés a la «Ruta de la Centolla» entre Puerto Almanza y Punta Paraná, en la provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur. (O.D. Nº 789/21.) Declaración como Fiesta Nacional a la Fiesta Nacional del Cordero, en Puerto Madryn, Chubut. (O.D. Nº 786/21.) Declaración como Fiesta Nacional a la Fiesta de la Trucha Steelhead, en la ciudad de Comandante Luis Piedrabuena, provincia de Santa Cruz. (O.D. Nº 785/21.) Declaración como Fiesta Nacional a la Amistad al festival anual de la localidad de 25 de Mayo, Misiones. (O.D. Nº 784/21.) Declaración como Fiesta Nacional a la Fiesta del Parque Luro, en Ataliva Roca, La Pampa. (O.D. Nº 782/21.) Institución del Día Nacional del Turismo. (O.D. Nº 781/21.) Declaración de bienes y/o sitios de interés histórico nacional al predio donde se desarrolló la Batalla del Pozo de Vargas por el General Felipe Varela, y sus casas en las provincias de La Rioja y de Catamarca. (O.D. Nº 779/21.) Declaración como Fiesta Nacional a la Fiesta de Albardón del Moscatel y el Travertino, en la provincia de San Juan. (O.D. Nº 778/21.) Declaración de interés de la Carta Intención - Acuerdo de Interés Regional Institución del Día Nacional del Combatiente de Incendios Forestales. (O.D. Nº 748/21.) Institución del Día Nacional de los Turbales. (O.D. Nº 747/21.) Modificación de la ley del Día Nacional del Futbolista, respecto a la sustitución de fecha. (O.D. N° 729/21.) Declaración de la ciudad de La Paz, Entre Ríos, como «Capital Nacional del Triatlón». (O.D. N° 728/21.) Institución del Día Nacional de los Derechos de Niñas, Niños y Adolescentes. (O.D. N° 726/21.) Modificación de la ley de declaración del Día Nacional de los Derechos de las Personas con Discapacidad. (O.D. N° 724/21.) Institución del Día Nacional de los Derechos de las Personas Mayores. (O.D. N° 723/21.) Institución del Día Nacional del Libro y la Canción Infanto Juvenil. (O.D. Nº 476/21.) Declaración del año 2022 como el Año de Homenaje a los Veteranos, Veteranas y Caídos en Malvinas. (O.D. Nº 475/21.) Declaración de la provincia de Catamarca como Capital Nacional de Alfombras y Tapices Artesanales de Nudos Tejidos a Mano. (O.D. Nº 411/21.) Declaración como Fiesta Nacional a la Fiesta de las Llanuras, en Coronel Dorrego, Buenos Aires. (O.D. Nº 776/21.) Fiesta Nacional a la Fiesta del Turismo y el Vino, en San Rafael, Mendoza. (O.D. Nº 775/21.) Creación del Protocolo de la Detección Temprana del Abuso Sexual Infantil. (O.D. N° 725/21.) Declaración de Héroe Nacional a Bernabé Aráoz. (O.D. Nº 684/21.) Institución del Día Nacional del Inmigrante Alemán del Volga. (O.D. Nº 690/21.) Declaración como Bien Histórico Nacional al Batallón de Infantería de Marina 5, ubicado en la ciudad de Río Grande, Tierra del Fuego. (O.D. Nº 469/21.) Declaración de bien de interés público nacional del Ferrobarco «Ezequiel Ramos Mejía y Roque Sáenz Peña», propiedad del Estado Nacional – Administración de Infraestructura Ferroviaria– en aguas del Paraná, en la ciudad de Posadas, Misiones. (O.D. Nº 403/21.) ";"ninguna";"17.14.6";
2717;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Orden del Día 750/21. Corredor Bioceánico Ferroviario del NOA";2021;9/12/2021;19:51:58;"Votos emitidos";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";59;13;17;42;0;"0";"Dictamen en el proyecto de ley de la señora senadora Blas declarando de interés la Carta Intención - Acuerdo de Interés Regional Proyecto Corredor Bioceánico Ferroviario del NOA. Expediente S.-14/20";"ninguna";"17.14.7";
2718;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Órdenes del Día 788/21, 689/21, 794/21 y Expediente S-429/21  ";2021;9/12/2021;19:55:46;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";54;18;0;54;0;"0";"Federación Argentina de Círculos de Legisladores Provinciales (S.-429/21.) Declaración como Fiesta Nacional a la Fiesta Provincial de la Sal (O.D. N° 788/21.) Declaración de Rosario, Santa Fe, como “Capital Nacional del Rock Argentino” (O.D. N° 689/21.) Declaración del montañismo como actividad de interés deportivo, cultural ysociorrecreativo en todo el territorio nacional (O.D. N° 794/21.)";"ninguna";"17.14.8";
2719;"Período 139º - 15ª Reunión - 2ª Sesión Ordinaria";"Órdenes del Día 790/21, 772/21 y 770/21.  ";2021;9/12/2021;20:00:28;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";38;34;0;38;0;"0";"Inscripción de la condición de detenido-desaparecido en los legajos laborales de los trabajadores víctimas del terrorismo de Estado que revistaban como personal en relación de dependencia del sector privado. (O.D. Nº 790/21.) Creación de la línea telefónica gratuita con alcance nacional para la prevención y erradicación del trabajo infantil y el trabajo adolescente irregular. (O.D. Nº 772/21.) Modificación del artículo 15 de la ley 25.191, de Trabajadores Rurales. (O.D. Nº 770/21.)";"ninguna";"17.14.9";
2720;"Período 139º - 16ª Reunión - 3ª Sesión Especial";"Modificación del Impuesto sobre los Bienes Personales, respecto del incremento del mínimo no imponible (O.D. Nº 814/21.)";2021;29/12/2021;17:22:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"FERNANDEZ DE KIRCHNER, Cristina";38;34;0;37;1;;"Orden del Día N° 814/21. Dictamen en las modificaciones introducidas por la Honorable Cámara de Diputados al proyecto de ley que le fuera pasado en revisión por el que se modifica el Impuesto sobre los Bienes Personales, respecto del incremento del mínimo no imponible.";"VIGO: AFIRMATIVO en el artículo 1°; VEGA: NEGATIVO a los artículos 3° y 4°.";"17.15.0";
2721;"Período 139º - 16ª Reunión - 3ª Sesión Especial";"Declaración de zona de desastre y emergencia forestal, económica, productiva y social de diversas provincias por el término de 180 días (S.-2.708/21.)";2021;29/12/2021;17:32:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";38;34;0;38;0;"0";"Expediente S.-2.708/21. Proyecto de ley por el que se declara zona de desastre y emergencia forestal, económica, productiva y social por el término de 180 días a las provincias de Río Negro, Chubut y Neuquén";"ninguna";"17.15.1";
2722;"Período 140º - 2ª Reunión - 1ª Sesión Especial";"Programa de facilidades extendidas a efectos de refinanciar la deuda
existente con el Fondo Monetario Internacional, correspondiente al
Acuerdo Stand-By suscripto en el año 2018";2022;17/3/2022;23:06:00;"Votos emitidos";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";72;0;3;56;13;"0";"Orden del Día N° 1/22. Dictamen del proyecto de ley
venido en revisión por el que se aprueba el programa de facilidades extendidas
a efectos de refinanciar la deuda existente con el Fondo Monetario Internacional,
correspondiente al Acuerdo Stand-By suscripto en el año 2018";"ninguna";"18.0.0";
2723;"Período 140º - 4ª Reunión - 3ª Sesión Especial";"Designación de cónsules honorarios propuestos por gobiernos extranjeros (O.D. Nº 29/22.)";2022;12/5/2022;16:35:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";49;23;0;49;0;"0";"Orden del Día N° 29/22. Dictamen en la consideración de distintos Oficiales Varios referidos a la designación de cónsules honorarios propuestos por gobiernos extranjeros.";"ninguna";"18.1.0";
2724;"Período 140º - 4ª Reunión - 3ª Sesión Especial";"Consideración en conjunto de acuerdos internacionales";2022;12/5/2022;16:51:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";57;15;0;57;0;"0";"Consideración en conjunto de los siguientes órdenes del día: Acuerdo sobre Servicios Aéreos con el Reino de los Países Bajos (O.D. Nº 3/22.) Acuerdo sobre Transporte Aéreo con la República portuguesa (O.D. Nº 4/22.) Acuerdo para la creación de la Fundación Internacional UE-ALC (O.D. Nº 5/22.) Acuerdo sobre Reconocimiento de Títulos de Grado de Educación Superior en el Mercosur (O.D. Nº 6/22.)";"ninguna";"18.1.1";
2725;"Período 140º - 4ª Reunión - 3ª Sesión Especial";"Creación del Fondo Nacional para la cancelación de la deuda con el Fondo Monetario Internacional (O.D. Nº 7/22.)";2022;12/5/2022;21:51:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";68;4;0;37;31;"0";"Orden del Día Nº 7/22: dictamen en el proyecto de ley del señor senador Parrilli y otros por el que se crea el Fondo Nacional para la Cancelación de la Deuda con el Fondo Monetario Internacional.";"ninguna";"18.1.2";
2726;"Período 140º - 7ª Reunión - 1ª Sesión Ordinaria";"Consideración en conjunto de dictámenes de la Comisión de Acuerdos";2022;30/6/2022;15:30:47;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";63;9;0;63;0;"0";"Acuerdo para promover a la categoría “A”, embajador/a extraordinario/a y plenipotenciario/a a varios/as funcionarios/as de la categoría “B” ministro/a plenipotenciario/a de primera clase del Ministerio de Relaciones Exteriores, Comercio Internacional y Culto. (O.D. Nº 85/22.) Acuerdo para promover a la categoría “C”, ministra/o plenipotenciaria/o de segunda clase a varias/os funcionarias/os de la categoría “D” consejero/a de Embajada y cónsul/lesa General del Ministerio de Relaciones Exteriores, Comercio Internacional y Culto. (O.D. Nº 86/22.) Acuerdo para promover a la categoría “B”, ministra/o plenipotenciaria/o de primera clase a varias/os funcionarias/os de la categoría “C” ministra/o plenipotenciaria/o de segunda clase del Ministerio de Relaciones Exteriores, Comercio Internacional y Culto. (O.D. Nº 87/22.) Acuerdo para nombrar embajador extraordinario y plenipotenciario a Gabriel Marcelo FUKS. (O.D. Nº 88/22.) Acuerdo para nombrar embajador extraordinario y plenipotenciario a Pablo VILAS. (O.D. Nº 89/22.) Acuerdo para nombrar Embajador Extraordinario y Plenipotenciario a Oscar Alberto LABORDE. (O.D. Nº 90/22.)";"Alvarez Rivero, Basualdo, Blanco, Corejo, De Angell, Fama, Fiad, Giacoppo, Gonzalez Riollo, Huala, Juez, Juri, Kroneberger, Lousteau, Martinez, Glans, Petcoff Naidenoff, Schiavoni, Tagliaferri, Tapia, Terenzi, Torello, Torres, Valenzuela, Vischi y Zimmermann: ABSTENCION OD. 89 y 90";"18.2.0";
2727;"Período 140º - 7ª Reunión - 1ª Sesión Ordinaria";"Creación del Plan de Pago de Deuda Previsional (O.D. Nº 96/22.)";2022;30/6/2022;18:53:29;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"LEDESMA ABDALA DE ZAMORA, Claudia";62;10;18;38;6;"0";"Orden del Día N° 96/22. Dictamen en el proyecto de ley de la señora senadora Fernández Sagasti y del señor senador Recalde, por el que se crea el plan de pago de la deuda previsional.";"ninguna";"18.2.1";
