"diputadoId";"nombre";"distrito";"sexo";"imagen"
1913;"VIDAL, María Eugenia";"Cdad.Aut.Bs.As.";"f";"REC9.jpg"
1914;"VILCA, Alejandro";"Jujuy";"m";"REC43.jpg"
1915;"VILLARRUEL, Victoria";"Cdad.Aut.Bs.As.";"f";"REC7.jpg"
1916;"ZANGLÁ, María José";"San Luis";"f";"REC66.jpg"
1917;"ZAPATA, Carlos Raúl";"Salta";"m";"REC60.jpg"
1918;"ZARACHO, Natalia Beatriz";"Buenos Aires";"f";"REC101.jpg"
1919;"ZABALA CHACUR, María Natalia";"San Luis";"f";"REC102.jpg"
1920;"MARINO, Juan";"Buenos Aires";"m";"REC0.jpg"
1921;"MORAN, Micaela";"Buenos Aires";"f";
1922;"ARRICAU, Carolina Natalia";"Buenos Aires";"f";
1923;"MRAIDA, Gabriel Sebastián";"Buenos Aires";"m";
1924;"BERMEJO, Adolfo";"Mendoza";"m";
1925;"ESPIL, Santiago Eugenio";"Buenos Aires";"f";
1926;"SARAPURA, Natalia Silvina";"Jujuy";"f";
1927;"AGOST CARREÑO, Oscar";"Córdoba";"m";"REC1948.jpg"
1928;"CANTERO, Carlos";"Jujuy";"m";
1929;"ALI, Ernesto Nader";"San Luis";"m";"REC2009.jpg"
1930;"ALMIRON, Lisandro";"Corrientes";"m";"REC2035.jpg"
1931;"ARABIA, Damian";"Cdad.Aut.Bs.As.";"m";"REC1957.jpg"
1932;"ARANCIBIA RODRIGUEZ, Alberto";"San Luis";"m";"REC1952.jpg"
1933;"ARAUJO HERNANDEZ, Jorge Neri";"Tierra del Fuego";"m";"REC1970.jpg"
1934;"ARAUJO, Maria Fernanda";"Cdad.Aut.Bs.As.";"f";"REC2045.jpg"
1935;"ARDOHAIN, Martin";"La Pampa";"m";"REC2029.jpg"
1936;"ARRIETA, Lourdes Micaela";"Mendoza";"f";"REC1983.jpg"
1937;"ARRUA, Alberto";"Misiones";"m";"REC1996.jpg"
1938;"AVEIRO, Martin";"Mendoza";"m";"REC1985.jpg"
1939;"AVICO, Belen";"Córdoba";"f";"REC2021.jpg"
1940;"AVILA, Fernanda";"Catamarca";"f";"REC1981.jpg"
1941;"AVILA, Jorge Antonio";"Chubut";"m";"REC2000.jpg"
1944;"BENEDIT, Beltran";"Entre Ríos";"m";"REC2015.jpg"
1945;"BENEGAS LYNCH, Alberto Tiburcio";"Buenos Aires";"m";"REC1988.jpg"
1946;"BIANCHETTI, Emmanuel";"Misiones";"m";"REC1999.jpg"
1947;"BONACCI, Rocio";"Santa Fe";"f";"REC1966.jpg"
1948;"BONGIOVANNI, Alejandro";"Santa Fe";"m";"REC1974.jpg"
1949;"BORDET, Gustavo";"Entre Ríos";"m";"REC2020.jpg"
1950;"BORNORONI, Gabriel";"Córdoba";"m";"REC2024.jpg"
1951;"CAFIERO, Santiago";"Buenos Aires";"m";"REC1953.jpg"
1953;"CAMPERO, Mariano";"Tucumán";"m";"REC2013.jpg"
1954;"CAMPITELLI, Celia";"Santiago del Estero";"f";"REC2025.jpg"
1955;"CAPOZZI, Sergio Eduardo";"Rio Negro";"m";"REC1963.jpg"
1956;"CARIGNANO, Florencia";"Santa Fe";"f";"REC1979.jpg"
1957;"CASTILLO, Christian";"Buenos Aires";"m";"REC2007.jpg"
1958;"CHICA, Jorge";"San Juan";"m";"REC2001.jpg"
1959;"COLETTA, Mariela";"Cdad.Aut.Bs.As.";"f";"REC1961.jpg"
1960;"CORREA LLANO, Facundo";"Mendoza";"m";"REC1990.jpg"
1961;"D'ALESSANDRO, Carlos";"San Luis";"m";"REC1958.jpg"
1962;"DE SENSI, Maria Florencia";"Buenos Aires";"f";"REC2039.jpg"
1963;"DIEZ, Romina";"Santa Fe";"f";"REC2012.jpg"
1964;"EMMA, Nicolas";"Cdad.Aut.Bs.As.";"m";"REC2042.jpg"
1965;"FALCONE, Eduardo";"Buenos Aires";"m";"REC1969.jpg"
1966;"FERNANDEZ MOLERO, Daiana";"Cdad.Aut.Bs.As.";"f";"REC1964.jpg"
1967;"FERNANDEZ, Elia Marina";"Tucumán";"f";"REC1951.jpg"
1968;"FERREYRA, Alida Monica";"Cdad.Aut.Bs.As.";"f";"REC2046.jpg"
1969;"FREITES, Andrea";"Tierra del Fuego";"f";"REC1973.jpg"
1970;"GARCIA, Carlos";"Chaco";"m";"REC1993.jpg"
1971;"GARRIDO, Jose Luis";"Santa Cruz";"m";"REC1962.jpg"
1972;"GIORGI, Melina";"Santa Fe";"f";"REC2040.jpg"
1973;"GIULIANO, Diego A.";"Santa Fe";"m";"REC2014.jpg"
1974;"GLINSKI, Jose";"Chubut";"m";"REC2004.jpg"
1975;"GOMEZ, Jose";"Santiago del Estero";"m";"REC2027.jpg"
1976;"GONZALEZ, Gerardo Gustavo";"Formosa";"m";"REC2030.jpg"
1977;"HERRERA, Bernardo Jose";"Santiago del Estero";"m";"A51138.jpg"
1978;"HUESEN, Gerardo";"Tucumán";"m";"REC2028.jpg"
1980;"IBAÑEZ, Maria Cecilia";"Córdoba";"f";"REC2031.jpg"
1981;"JULIANO, Pablo";"Buenos Aires";"m";"REC1972.jpg"
1982;"LEMOINE, Lilia";"Buenos Aires";"f";"REC1994.jpg"
1983;"LLANCAFILO, Osvaldo";"Neuquén";"m";"REC2044.jpg"
1984;"LLANO, Mercedes";"Mendoza";"f";"REC1992.jpg"
1985;"MACYSZYN, Lorena";"Buenos Aires";"f";"REC1975.jpg"
1986;"MANRIQUE, Mario";"Buenos Aires";"m";"REC2010.jpg"
1987;"MARQUEZ, Nadia";"Neuquén";"f";"REC1956.jpg"
1988;"MASSOT, Nicolas";"Buenos Aires";"m";"A50934.jpg"
1989;"MAYORAZ, Nicolas";"Santa Fe";"m";"REC2017.jpg"
1991;"MOLLE, Matias";"Buenos Aires";"m";"REC2018.jpg"
1992;"MONTENEGRO, Guillermo";"Buenos Aires";"m";"REC1980.jpg"
1993;"MONZON, Roxana";"Buenos Aires";"f";"REC1976.jpg"
1994;"MORCHIO, Francisco";"Entre Ríos";"m";"REC2026.jpg"
1995;"MORENO OVALLE, Julio";"Salta";"m";"REC1984.jpg"
1996;"MORENO, Maria De Los Angeles";"San Juan";"f";"REC2041.jpg"
1997;"NOBLEGA, Sebastian";"Catamarca";"m";"REC1989.jpg"
1998;"OROZCO, Emilia";"Salta";"f";"REC1987.jpg"
1999;"OUTES, Pablo";"Salta";"m";"REC1991.jpg"
2000;"PAGANO, Marcela Marina";"Buenos Aires";"f";"REC1968.jpg"
2001;"PAULI, Santiago";"Tierra del Fuego";"m";"REC1978.jpg"
2002;"PELUC, Jose";"San Juan";"m";"REC2002.jpg"
2003;"PICAT, Luis Albino";"Córdoba";"m";"REC2032.jpg"
2004;"PICHETTO, Miguel Angel";"Buenos Aires";"m";"REC1965.jpg"
2005;"PICON MARTINEZ, Nancy Viviana";"San Juan";"f";"REC2006.jpg"
2006;"POKOIK, Lorena";"Cdad.Aut.Bs.As.";"f";"REC2011.jpg"
2007;"POTENZA, Luciana";"Buenos Aires";"f";"REC1960.jpg"
2008;"QUINTAR, Manuel";"Jujuy";"m";"REC2033.jpg"
2009;"RAZZINI, Veronica";"Santa Fe";"f";"REC2022.jpg"
2010;"RUIZ, Yamila";"Misiones";"f";"REC2005.jpg"
2011;"SANTILLAN JUAREZ BRAHIM, Juliana";"Buenos Aires";"f";"REC1954.jpg"
2012;"SANTURIO, Santiago";"Buenos Aires";"m";"REC2003.jpg"
2014;"SELVA, Sabrina";"Buenos Aires";"f";"REC1998.jpg"
2017;"STRADA, Julia";"Buenos Aires";"f";"REC1995.jpg"
2018;"TODERO, Pablo";"Neuquén";"m";"REC1959.jpg"
2020;"TORRES, Alejandra";"Córdoba";"f";"REC2036.jpg"
2021;"TREFFINGER, Cesar";"Chubut";"m";"REC1955.jpg"
2022;"VALLEJOS, Alfredo";"Corrientes";"m";"REC2037.jpg"
2023;"VANCSIK, Daniel";"Misiones";"m";"REC2008.jpg"
2024;"VASQUEZ, Patricia";"Buenos Aires";"f";"REC1986.jpg"
2025;"VEGA, Yolanda";"Salta";"f";"REC1997.jpg"
2027;"MENEM, Martín Alexis";"La Rioja";"m";"REC2023.jpg"
2028;"YEZA, Martin";"Buenos Aires";"m";"REC1982.jpg"
2029;"ZAGO, Oscar";"Cdad.Aut.Bs.As.";"m";"REC2016.jpg"
2030;"ZULLI, Christian Alejandro";"Corrientes";"m";"REC2038.jpg"
2031;"PAULON, Esteban";"Santa Fe";"m";"REC2019.jpg"
2032;"VILLAVERDE, Lorena";"Rio Negro";"f";"REC1967.jpg"
2033;"PONCE, Maria Celeste";"Córdoba";"f";"REC2034.jpg"
2034;"BIASI, Vanina";"Cdad.Aut.Bs.As.";"f";"REC2047.jpg"
2035;"BREGMAN, Myriam";"Cdad.Aut.Bs.As.";"f";"A50889.jpg"
2036;"LÓPEZ, Juan Manuel";"Buenos Aires";"m";"A51044.jpg"
2037;"TOURNIER, José Federico";"Corrientes";"m";"REC2048.jpg"
2038;"BALLEJOS, Nancy Mariana";"Entre Ríos";"f";"REC2049.jpg"
2039;"GARRAMUÑO, Ricardo Juan";"Tierra del Fuego";"m";
